CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,Angola,Albania,United Arab Emirates,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Congo Rep.,Colombia,Comoros,Cape Verde,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Micronesia,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia The,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,Hong Kong SAR China,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,Morocco,Moldova,Madagascar,Mexico,Macedonia FYR,Mali,Malta,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Portugal,Paraguay,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,Vietnam,Vanuatu,Samoa,Yemen Rep.,South Africa,Congo Dem. Rep.,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New category,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,5700.944229,9121.455958,40209.5038,7730.109236,18963.73632,42119.14849,41966.0196,9869.109971,537.7407343,38568.65166,1492.215899,1368.08479,1733.006531,15523.25787,23826.4663,30492.58313,9235.234983,14826.44627,7591.060789,4935.798262,11514.52069,26161.1093,51203.79001,6019.182694,15324.90604,1009.68283,41391.90461,51080.26075,21000.62125,8321.645716,1842.384238,2228.275536,4231.759026,9972.821037,1183.319928,4682.888423,12073.96856,31229.31644,26209.13656,39719.7094,12476.65693,40932.96883,9617.132171,8189.184651,9155.139346,6466.328995,528.675392,31572.71764,22361.96103,1030.921001,37319.15147,4721.819976,35365.70213,3645.316795,15026.85445,36081.54712,5417.137726,1874.529217,1019.947368,1834.387869,1188.324656,29327.02912,25858.75064,10716.89687,4913.929024,3153.400202,50062.48505,4030.854967,20286.44048,21261.86147,4567.71485,3676.268104,42473.84858,36535.5058,30622.38666,32687.9607,5908.220479,33838.08998,12976.85833,1676.679204,2379.521576,2288.325479,2541.452327,17090.67065,29786.16905,44988.24452,2665.147349,14064.69976,585.040004,11278.80238,5529.245261,1845.474793,22395.67208,86916.67615,19983.85518,78663.49412,4995.656709,3335.899886,943.5153323,16043.7813,11748.68908,1224.37222,28304.66042,4775.706818,945.0441857,2398.859604,14247.90095,747.8351613,16003.328,7096.269376,708.7976945,2528.762157,3797.186021,42571.3318,61046.18992,1381.546556,31652.19148,25805.73399,2634.263681,14756.46718,10075.83756,4061.556777,17607.73278,2651.535117,21133.01416,25596.73353,6111.541143,16755.18092,22408.3909,1246.718176,29735.10823,2112.351885,1866.123088,60442.14481,2972.355172,1162.432213,6785.19644,8326.486711,24065.44513,27329.66046,41223.5771,5229.688678,25652.9499,,1985.786077,987.4189078,8943.763828,2053.686397,9329.731462,4774.528272,25786.28104,9229.835372,17241.54461,1492.932166,1306.722209,7140.715448,14970.21422,49853.68234,3256.627747,10615.82993,12534.26898,3574.321329,4453.728644,4324.560527,2459.637895,10914.96399,391.5277254,1592.330482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.956638405,1.653680644,1.987379509,1.646059669,1.816203379,2.167932026,2.070290457,1.862439737,1.661973355,2.080490534,1.698857954,1.676750382,1.625648087,1.671544674,1.974484389,1.848049415,1.711618009,1.660494339,1.793714696,1.672057295,2.038295953,1.772768796,1.895402397,1.620816823,1.700946021,1.693724118,2.095347455,2.211280249,1.839513421,1.815975374,1.828587891,1.732909374,1.906749547,1.855418991,1.86726089,1.909435446,1.855709515,1.970917195,1.894996406,2.04754436,1.735165891,2.165273854,1.756736735,1.808700987,1.740355432,1.662476268,1.919811651,1.998619819,1.876030664,1.511823162,2.115009798,1.961845108,2.080029488,1.9154077,1.893856954,2.039348387,1.77402799,1.929604497,1.64848027,1.450630978,1.70018671,1.903308588,1.996154531,1.860154797,1.81947666,2.014178412,1.846691053,1.749028069,1.852201963,1.811768962,1.880810003,1.620322284,2.065108723,2.081039281,2.035753801,2.043692195,1.897482786,2.13462062,1.942078135,1.67861897,1.674306655,1.584166135,1.834356175,1.887761009,1.876008329,2.058682268,1.676612761,1.813201815,1.80907336,1.794279739,1.710039085,1.828680669,1.800542958,2.109389067,1.840381673,1.932625451,1.784867453,1.771279435,1.685364826,1.782246612,1.625650613,1.780829889,1.889849761,1.823540265,1.733223249,1.682225791,1.788165044,1.686867631,1.798303182,1.904249206,1.738674991,1.772111655,1.633184809,2.068474846,2.210604216,1.707321769,2.066843653,1.952514595,1.663534896,1.753876767,1.782913886,1.763772238,1.768485299,1.823797821,1.801561923,1.944258982,1.811185619,1.723985727,1.772919261,1.660233697,1.909038887,1.862076727,1.763793092,1.893229463,1.733974426,1.634490221,1.736468621,1.995265245,1.868059195,1.952147896,2.138860994,1.79665421,1.680388289,,1.704803544,1.760969194,1.763824307,1.608965355,1.787871571,1.928108276,1.836258765,1.673328844,1.788927956,1.550559228,1.563803618,1.699595945,1.962250221,2,1.676084542,1.77278398,1.932419049,1.635179919,1.863444812,1.890650778,1.743091133,1.861953185,1.797435169,1.946742549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.712585198,3.613744809,4.591708223,3.5342453,4.094127287,4.793271681,4.693188236,3.856717725,2.39254629,4.666724991,2.872689617,2.812863397,2.864448286,3.862527546,4.351544026,4.332243632,3.677065959,3.831531407,3.674017165,3.365414696,4.099541818,4.190424951,4.604704505,3.400354348,3.886343842,2.697909089,4.712262866,4.919533354,4.161745563,3.736184596,3.093968101,3.080878266,3.533270476,3.854237017,2.940363069,3.579949256,3.937559556,4.465479673,4.31344912,4.646550422,3.831264124,4.777347098,3.73978232,3.721941651,3.702020391,3.473134065,2.643000747,4.497931784,4.22554055,2.525048548,4.686941559,3.635954533,4.628611773,3.477142977,4.070725034,4.596633538,3.507797867,3.202496711,2.657058032,2.714122148,2.775121818,4.370576659,4.408762069,3.890223849,3.510905539,3.512957503,4.546203457,3.354425241,4.159407814,4.139370247,3.540508987,3.185729461,4.693230338,4.643754405,4.521792837,4.558080022,3.668939479,4.664026461,4.055247698,2.903068948,3.050796302,2.943683931,3.239438142,4.120520114,4.350022979,4.711781315,3.102333986,3.961332281,2.576258924,3.846542726,3.452704939,3.094788787,4.150707058,5.048492177,4.141060947,4.828398684,3.48346004,3.294492443,2.660113788,3.987553345,3.695640024,2.868743356,4.34170771,3.502577922,2.708675363,3.062230622,3.941915931,2.560673512,4.002513489,3.755279299,2.589197287,3.175019639,3.212646682,4.697592083,4.99626278,2.847687293,4.567247437,4.364230811,3.08419414,3.922859164,3.786195043,3.372464767,4.014188738,3.247295204,4.126523367,4.35244353,3.597336359,3.948134849,4.123329933,2.756001988,4.382308411,3.186842993,3.034733379,4.67456933,3.207075129,2.699857858,3.568031047,3.915727038,4.249453094,4.388782132,4.754006668,3.515130046,4.089525602,,3.002736005,2.755470633,3.71534463,2.921499482,3.757740715,3.607038745,4.247647477,3.638522799,4.025504127,2.724599303,2.67998689,3.553337672,4.137478236,4.697697242,3.188852661,3.798737932,4.030518059,3.188373511,3.512168564,3.526592758,3.133962308,3.899975492,2.39019769,3.148775758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.755946792,3.960064166,4.604328714,3.888185631,4.277923908,4.624479583,4.622897779,3.994277988,2.730572936,4.586234456,3.173831663,3.136113015,3.238800199,4.190982872,4.377059637,4.484194216,3.96544795,4.171037068,3.880302469,3.693357401,4.061245864,4.417656155,4.709302108,3.779537525,4.185397821,3.004184971,4.616915411,4.708253106,4.322232142,3.920209222,3.265380209,3.347968892,3.626520929,3.998818026,3.073102179,3.67051381,4.081850041,4.494562478,4.418452714,4.599006062,4.096098233,4.612073245,3.983045585,3.913240664,3.961664959,3.810657797,2.723189096,4.499311966,4.349509886,3.013225387,4.571931761,3.674109425,4.548582285,3.561735277,4.17686808,4.557285151,3.733769877,3.272892214,3.008577762,3.26349117,3.074935108,4.46726807,4.412607538,4.030069052,3.691428879,3.498779091,4.699512404,3.605397172,4.307205851,4.327601284,3.659698984,3.565407176,4.628121614,4.562715124,4.486039036,4.514387827,3.771456694,4.529405841,4.113169563,3.224449978,3.376489647,3.359517796,3.405081968,4.232759105,4.47401465,4.653099047,3.425721225,4.148130466,2.767185563,4.052262987,3.742665854,3.266108118,4.3501641,4.93910311,4.300679274,4.895773233,3.698592587,3.523213009,2.974748962,4.205306733,4.069989411,3.087913467,4.451857949,3.679037658,2.975452114,3.380004831,4.153750887,2.873805881,4.204210307,3.851030093,2.850522296,3.402907984,3.579461873,4.629117237,4.785658563,3.140365525,4.500403784,4.411716216,3.420659244,4.168982396,4.003281157,3.608692529,4.245703439,3.423497383,4.324961444,4.408184547,3.78615074,4.224149122,4.350410672,3.095768291,4.473269524,3.324766267,3.270940286,4.781339867,3.473100703,3.065367637,3.831562426,3.920461793,4.381393899,4.436634236,4.615145674,3.718475836,4.409137313,,3.297932461,2.994501439,3.951520323,3.312534126,3.969869144,3.678930469,4.411388712,3.965193955,4.23657617,3.174040075,3.116183272,3.853741727,4.175228015,4.697697242,3.512768119,4.025953952,4.09809901,3.553193593,3.648723753,3.63594198,3.390871176,4.038022307,2.592762521,3.202033209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.759559638,0.440323116,0.848312836,0.431456209,0.687229789,1.319589455,1.111758263,0.596271953,0.41972636,1.136725642,0.474409343,0.447174014,0.412183597,0.447920485,0.869069208,0.731977624,0.50079504,0.42293937,0.607579834,0.413510918,0.989953243,0.617861598,0.619322616,0.399493337,0.488472503,0.476188007,1.182643542,1.448546289,0.681730254,0.590894104,0.623276475,0.506467073,0.708166639,0.66470408,0.683564359,0.771915818,0.67571226,0.896945803,0.745727827,1.066722928,0.538517084,1.391693822,0.564909499,0.545345691,0.531816865,0.442403405,0.747948521,0.948738575,0.699875578,0.312360162,1.217438299,0.817402171,1.14325755,0.811756718,0.661376754,1.026609438,0.522578264,0.810909945,0.440762767,0.291841338,0.46239567,0.624854762,0.938682284,0.716467,0.607981182,0.973914655,0.690634079,0.531277694,0.711655353,0.620393112,0.691487756,0.413192914,1.122048011,1.113108928,1.05450417,1.052228246,0.756888432,1.280677171,0.75522296,0.486284309,0.394730191,0.367215887,0.624757203,0.777165334,0.717865931,0.924763795,0.455177673,0.632509846,0.602671108,0.61738745,0.474123376,0.622386513,0.597216791,1.221916164,0.650585935,0.819717242,0.601118927,0.530864152,0.448740034,0.602060131,0.390792991,0.559138318,0.73835654,0.564828989,0.436883015,0.438115337,0.561611655,0.496895497,0.576519816,0.757691444,0.509743448,0.601891092,0.411720324,1.11877482,1.499621505,0.450011312,1.073311852,0.770502088,0.400653039,0.544507067,0.57574785,0.54631814,0.588421279,0.566609377,0.614010593,0.83695532,0.530426441,0.50074622,0.515613733,0.446781536,0.706472859,0.727317796,0.54102331,0.743325371,0.471653028,0.408373959,0.525869505,1.063126495,0.692746682,0.863778872,1.25755494,0.595472921,0.475813038,0.554591281,0.453387189,0.530514511,0.546520315,0.384987089,0.543674626,0.775882988,0.603221873,0.450116346,0.634865347,0.370116341,0.40705921,0.448352949,0.833062352,1,0.454551183,0.593500389,1.131279044,0.39999291,0.67308176,0.729941363,0.507723754,0.693973309,0.572030278,0.812394288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,4218.649126,3764.326348,34048.53025,3124.788199,13315.24327,51746.11693,44723.20394,5843.169753,219.5297995,42960.41969,689.6483313,592.6074699,664.0642317,6334.682132,20545.98827,21881.08394,4361.877138,5818.854859,4529.885449,1934.675258,10978.09355,15812.27978,30880.34486,2211.232907,6980.361809,456.5634087,46211.53386,70370.01637,12684.93232,4433.36122,1207.84514,1090.619066,2920.406708,6179.399054,795.4784368,3413.263369,7773.185476,27889.03718,18866.85523,40144.50942,6630.195154,56485.89444,5166.150359,4349.569325,4500.591558,2803.532963,368.7477582,29862.96489,14109.7834,302.0980047,43846.30319,3747.674635,39186.02244,2838.448841,9321.955869,36703.36179,2613.689508,1326.066112,435.448888,566.3353254,526.5210239,17612.75793,25850.50196,7485.905205,2882.400219,2873.951538,32558.26248,2063.931749,13326.50628,12750.29865,2946.656059,1419.105666,46492.06014,39507.14423,30389.12219,33760.58975,4370.721033,43117.76827,9070.009729,787.0639352,880.0385141,782.6188886,1539.047436,12904.06685,20540.17693,40090.74627,1122.852316,8551.852416,326.6042804,6814.396924,2400.015575,1097.02433,11046.05185,102009.3527,10723.35626,53045.87903,2822.733739,1631.533195,419.2238133,8884.560103,4442.295954,673.6946614,19624.85381,2285.645378,386.9631655,1017.166278,7586.969533,359.5795268,8754.24282,5078.51302,359.801242,1437.048907,1474.748819,46468.4009,86155.52905,596.3785934,32796.09016,20983.90034,1024.588886,7229.112201,5386.007238,2135.918407,9601.530341,1382.143749,12302.02992,21381.90396,3100.50164,7670.303763,10709.51196,519.0223545,19326.58255,1422.368103,998.5995764,42783.72245,1289.067051,447.7533238,3444.456148,8320.64783,16036.06927,22897.93876,49359.86692,3093.53953,10805.09942,2746.85381,909.2999069,503.1617885,4802.662758,739.7378228,4392.719583,3546.77782,15561.84749,4206.779922,10135.42092,524.6937886,505.9876849,2973.981709,11520.2937,48357.68451,1377.082143,6172.582317,13559.33182,1333.583526,2965.75121,3075.651529,1400.667685,7266.078871,211.2643588,1224.953863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,5554.072272,8549.009159,40136.76183,7242.422605,19375.24172,39092.52773,40227.4536,9799.504619,523.0307655,37793.12976,1453.698881,1325.227879,1611.088448,14142.42558,23641.37181,29893.10497,8709.904832,13758.13006,7455.621785,4678.655812,11089.50713,25591.9446,49861.48423,5535.09333,14290.18371,958.7881297,39074.77799,48579.74984,18606.96696,7502.801585,1937.896245,2153.385923,4123.897607,9296.466256,1163.721348,4421.807781,11503.69164,31093.33596,25299.92115,37633.49262,12311.94952,40587.87467,9145.093804,7975.802133,8462.671741,6337.051046,493.0122166,31476.49487,20160.41687,967.1463954,36015.21591,4584.860145,34275.76091,3496.674283,14094.77398,35752.0206,5001.527406,1635.281599,987.9439019,1940.558967,1138.680697,28186.9628,27539.13906,10448.36008,4740.936572,2950.9275,47142.56578,3884.84548,18726.06765,20551.96681,4261.327888,3434.486935,41435.00073,35492.61283,28818.39924,32084.85409,5774.590879,33667.94477,12009.71131,1618.526282,2229.468469,2131.22285,2463.432882,16604.01756,28612.83148,43352.41766,2466.844007,13520.50481,541.9278872,11037.47237,5062.006423,1762.60942,18495.88295,83483.10272,16482.61311,64712.41096,4695.799137,3073.353492,934.2242318,14756.93148,11367.38901,1204.880151,26579.10202,4046.614858,885.7363453,2321.686074,13509.28078,723.6522144,15184.63474,6702.613657,705.8477037,2387.556363,3581.91892,41535.07934,57451.51611,1325.252449,30555.97504,27234.0603,2557.29718,13276.43413,9354.802167,3909.660419,16317.44243,2439.32382,20035.5337,25547.24661,5845.299934,15317.74672,20770.41644,1161.691594,27356.44026,1955.634951,1845.760725,57557.19379,2733.083378,1096.429668,6550.020705,7826.583072,23148.53277,26509.02854,39250.66441,5195.096907,22708.70816,4952.933633,2005.570356,948.4411422,8787.711319,1921.461379,8079.684754,4571.279272,25797.88331,9345.983458,15964.67812,1417.645562,1243.032151,6633.126233,13828.84927,48357.68451,3029.542534,10400.30037,11985.84195,3334.017908,4406.227274,4213.559723,2758.720022,10470.25696,369.3237347,1507.831704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.880561879,1.643771485,1.928556038,1.634936723,1.837101976,2.120438836,2.046010366,1.775444381,1.622966245,2.055655657,1.676153233,1.650476558,1.615090705,1.651200925,1.939054363,1.864497805,1.699660019,1.626278114,1.783603351,1.61648698,1.995614683,1.790891203,1.79191694,1.601509541,1.688840122,1.677778453,2.072853865,2.160932378,1.833612568,1.771509657,1.794680735,1.704551216,1.850135464,1.822628345,1.83477941,1.88756994,1.829761799,1.952766202,1.872580349,2.02805163,1.731199485,2.143543699,1.751978877,1.736671886,1.725762106,1.645818461,1.873871708,1.977146559,1.845020839,1.494655639,2.08544696,1.912435787,2.058144078,1.909425892,1.820448927,2.011405253,1.718151342,1.908972627,1.644204901,1.465146808,1.665013759,1.795779084,1.972518621,1.855196192,1.783890137,1.988520901,1.839248004,1.725321582,1.85226972,1.792666968,1.839784495,1.616152865,2.05001144,2.046537666,2.023048302,2.022109956,1.879031867,2.107439668,1.878075185,1.686890257,1.596300344,1.564921462,1.795711272,1.89051342,1.856043343,1.966030819,1.658180952,1.80106729,1.780080372,1.790557797,1.675891368,1.794060173,1.776132009,2.08704141,1.81330467,1.91366407,1.778960403,1.724983399,1.651994816,1.779639869,1.591946766,1.747519256,1.868266126,1.751916978,1.640365161,1.641588457,1.749436112,1.696265061,1.760814239,1.879492383,1.707351652,1.779517916,1.614602306,2.048742683,2.17598166,1.653223431,2.030725925,1.88677382,1.602768441,1.73600352,1.760232325,1.737445621,1.76968837,1.753283757,1.788175863,1.922702274,1.724625165,1.699617679,1.712324476,1.650095217,1.849095482,1.861724214,1.733215977,1.871178957,1.673622627,1.61105804,1.720877987,2.026584942,1.840574454,1.936402577,2.099526967,1.774862017,1.677436338,1.743973038,1.656469245,1.724697267,1.73760631,1.585446165,1.735339064,1.88979623,1.780477081,1.653324784,1.802681623,1.56833826,1.609657585,1.651620031,1.920677508,2,1.657582793,1.773421008,2.053569742,1.602052294,1.828067822,1.863287974,1.705627482,1.841342767,1.757419017,1.909766861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.625173406,3.575687268,4.53209837,3.494820586,4.124349105,4.713877766,4.650532909,3.766648503,2.341493481,4.633068515,2.83862769,2.772767122,2.822210089,3.801724827,4.312727036,4.340068832,3.639673428,3.764837525,3.65608722,3.286608078,4.040526927,4.19899449,4.489682142,3.344634489,3.843877934,2.659501102,4.664750384,4.847387652,4.103288154,3.646733118,3.082011256,3.037673086,3.465443337,3.790946242,2.900628412,3.5331698,3.890599031,4.445433521,4.275699517,4.603626155,3.821526312,4.75194001,3.713167042,3.638446257,3.653269601,3.447705667,2.566729389,4.475132924,4.149520347,2.480147857,4.641932983,3.573761879,4.593131183,3.453081071,3.969507043,4.564705845,3.417253995,3.122565177,2.638937186,2.753073652,2.721415717,4.245827366,4.412468981,3.874244323,3.459754282,3.458479441,4.51266122,3.314695332,4.124716308,4.105520357,3.469329447,3.152014734,4.667378791,4.596675638,4.482718155,4.528410025,3.640553088,4.634656274,3.957607753,2.896010013,2.944501679,2.893550325,3.187252006,4.110726604,4.31260418,4.603044141,3.050322639,3.932060197,2.514021872,3.833427427,3.38021406,3.04021626,4.043207078,5.008639992,4.030330735,4.724651651,3.450669914,3.212595914,2.622445944,3.94863593,3.647607489,2.828463106,4.29280643,3.35900885,2.587669627,3.007391953,3.88006834,2.555794957,3.942218589,3.70573657,2.556062658,3.157471549,3.168718057,4.667157728,4.935283154,2.775522046,4.515822072,4.321886215,3.010549641,3.859084965,3.731266933,3.329584659,3.982340459,3.140553214,4.089976779,4.330046374,3.491431965,3.884812563,4.02976968,2.715186063,4.286155066,3.153012004,2.999391377,4.631278568,3.110275508,2.651038818,3.53712066,3.920157141,4.205097924,4.359796389,4.69337398,3.49045567,4.033628767,3.438835547,2.958707147,2.701707652,3.681482092,2.869077825,3.64273348,3.549833984,4.192061155,3.623949792,4.005841789,2.719905923,2.704139947,3.473338293,4.061463551,4.684465498,3.138959847,3.79046689,4.132238289,3.125020222,3.472134716,3.487937128,3.146335109,3.861300108,2.324826236,3.088119732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.744611527,3.931915782,4.603542331,3.859883863,4.287247129,4.592093753,4.604522543,3.991204122,2.718527235,4.577412859,3.162474456,3.122290563,3.207119384,4.150523902,4.373672673,4.475571027,3.94001341,4.138559411,3.872483869,3.670121097,4.044912245,4.408103287,4.697765202,3.743124948,4.155037812,2.981722649,4.591896519,4.686455274,4.269675587,3.875223461,3.287330521,3.33312187,3.615307874,3.968317897,3.065849001,3.64559986,4.060837232,4.492667319,4.403119168,4.575574525,4.090326826,4.608396311,3.961188165,3.901774371,3.927507495,3.801887205,2.692857681,4.497986365,4.304499508,2.985492218,4.556486023,3.661326093,4.534987105,3.543655179,4.149058116,4.553300592,3.699102653,3.21359255,2.994732285,3.287926844,3.056401958,4.450048282,4.439950359,4.019048131,3.675864145,3.46995854,4.673413216,3.589373749,4.272446588,4.31285339,3.629544952,3.535861869,4.617367351,4.550137972,4.459669854,4.506300069,3.761521221,4.527216606,4.079532568,3.209119756,3.348201335,3.328628864,3.391540734,4.220213184,4.456560837,4.637013322,3.392141687,4.130992907,2.7339415,4.04286963,3.704322692,3.246156087,4.267075068,4.921598582,4.217026065,4.81098758,3.671709512,3.487612515,2.970451128,4.168996061,4.055660722,3.08094385,4.424540304,3.607091872,2.947304466,3.365803496,4.130632228,2.859529895,4.18140435,3.826244187,2.848711006,3.377953633,3.554115751,4.618415044,4.759301494,3.122298615,4.485096147,4.435112395,3.4077812,4.123081445,3.971034608,3.592139038,4.212652089,3.387269457,4.301800916,4.4073441,3.766806801,4.185194884,4.317445204,3.065090847,4.437059584,3.29128779,3.266175401,4.760099612,3.436652881,3.039980778,3.816242673,3.893572199,4.364523469,4.423393813,4.593847013,3.715593653,4.356192429,3.694862509,3.302237902,2.977010385,3.943875782,3.28363166,3.907394416,3.660037754,4.411584074,3.970625008,4.203160167,3.151567663,3.094482362,3.821718262,4.140786043,4.684465498,3.481377054,4.017045882,4.078668547,3.522967928,3.644066894,3.624649154,3.440707627,4.01995734,2.567407219,3.178352871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.727683594,0.438598963,0.792865052,0.416777795,0.69562339,1.057915586,1.179283973,0.529750777,0.378442643,1.198924549,0.494415352,0.442840874,0.394003672,0.465861405,0.689504841,0.741739384,0.525819006,0.411347866,0.611654297,0.384562598,0.814543611,0.64940124,0.557987088,0.36021924,0.394719287,0.512822377,1.049165138,1.403461726,0.625090128,0.555674641,0.649331072,0.522004483,0.622743464,0.571175598,0.695405819,0.833077064,0.581019913,0.925455619,0.733302647,1.130350972,0.561263163,1.469286179,0.556779343,0.486702757,0.513158782,0.406483449,0.678476924,0.991022819,0.732604789,0.372430036,1.261588006,0.751278848,1.202629976,0.794811748,0.592340741,1.027488331,0.519899041,0.71574338,0.442634119,0.297732905,0.474404673,0.52508506,0.97435296,0.717350895,0.577805143,0.922359532,0.698662205,0.513676361,0.726758594,0.623974356,0.565619901,0.368932701,1.24613343,1.016612394,1.003833192,1.088674068,0.706453619,1.24343175,0.638773662,0.494388918,0.388971438,0.364386059,0.531682806,0.782750133,0.635636688,0.806927569,0.406083609,0.639337103,0.604705843,0.609251323,0.439905234,0.529336406,0.64498947,1.267030359,0.713789231,0.794956433,0.631515751,0.538554468,0.443783723,0.548494714,0.402269784,0.569743459,0.757153592,0.449525197,0.493898299,0.384178288,0.537962696,0.423977596,0.512156323,0.65245465,0.52766273,0.48511675,0.410167136,1.175386402,1.432146496,0.383303497,0.908721254,0.656143774,0.390525849,0.538123168,0.52315014,0.501933999,0.5939557,0.517072055,0.600903427,0.884601153,0.483655758,0.517645218,0.448111517,0.452780236,0.625699243,0.620651219,0.565660356,0.771807526,0.452576734,0.415342825,0.520423455,0.994943343,0.7140904,0.900297858,1.171310442,0.525820162,0.445743694,0.528216712,0.452401253,0.556640468,0.493124052,0.366231116,0.548420031,0.700023302,0.569890049,0.461088315,0.591729775,0.373912131,0.400792099,0.40632171,0.714824857,1,0.416466457,0.58185773,0.943507698,0.393983007,0.60271765,0.649472201,0.426705999,0.566072778,0.529118853,0.6998652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
